,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,gamma,kernel,max_depth,min_samples_split,n_estimators
73,RF,0.2,0.5066666666666667,0.75,0.1782943882708844,,False,,,2,10,
69,RF,0.0,0.48166666666666674,0.75,0.22415892179929447,,False,,,2,2,
52,RF,0.0,0.47333333333333333,0.6666666666666666,0.18123036292090913,,True,,,,7,
74,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,False,,,,2,
71,RF,0.0,0.4116666666666666,0.6666666666666666,0.2068346091822052,,False,,,2,5,
70,RF,0.2,0.5066666666666667,0.6666666666666666,0.13888444437333106,,False,,,2,3,
68,RF,0.2,0.515,0.6666666666666666,0.15924300089276555,,False,,,3,10,
51,RF,0.25,0.535,0.6666666666666666,0.12789970028633113,,True,,,,5,
67,RF,0.2,0.4616666666666666,0.6666666666666666,0.1552864736185637,,False,,,3,7,
56,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,False,,,9,5,
65,RF,0.0,0.47666666666666674,0.6666666666666666,0.18917951498216948,,False,,,3,3,
64,RF,0.0,0.47666666666666674,0.6666666666666666,0.18917951498216948,,False,,,3,2,
63,RF,0.2,0.48166666666666674,0.6666666666666666,0.1588937450695345,,False,,,5,10,
62,RF,0.2,0.4866666666666667,0.6666666666666666,0.1384035966135113,,False,,,5,7,
55,RF,0.2,0.515,0.6666666666666666,0.15924300089276555,,False,,,9,3,
59,RF,0.25,0.5016666666666667,0.6666666666666666,0.13259168735465868,,False,,,5,2,
58,RF,0.2,0.515,0.6666666666666666,0.15924300089276555,,False,,,9,10,
0,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,1,linear,,,
39,RF,0.3333333333333333,0.4866666666666667,0.6666666666666666,0.10561986345169905,,True,,,3,2,
41,RF,0.3333333333333333,0.5066666666666666,0.6666666666666666,0.10624918300339484,,True,,,3,5,
15,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.5,rbf,,,
2,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,0.5,linear,,,
3,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,0.5,rbf,,,
4,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,0.1,linear,,,
5,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,0.1,rbf,,,
6,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,1,linear,,,
8,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,0.5,linear,,,
10,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,0.1,linear,,,
12,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,1,linear,,,
13,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,1,rbf,,,
1,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,1,rbf,,,
14,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.5,linear,,,
16,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.1,linear,,,
17,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.1,rbf,,,
18,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,1,linear,,,
19,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,1,rbf,,,
20,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.5,linear,,,
21,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.5,rbf,,,
22,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.1,linear,,,
23,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.1,rbf,,,
34,RF,0.3333333333333333,0.5266666666666667,0.6666666666666666,0.1030641655582687,,True,,,5,2,
36,RF,0.25,0.515,0.6666666666666666,0.1317510278264778,,True,,,5,5,
78,RF,0.2,0.495,0.6666666666666666,0.15986973864159948,,False,,,,10,
11,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,0.1,rbf,,,
9,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,0.5,rbf,,,
7,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,1,rbf,,,
