,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,gamma,kernel,max_depth,min_samples_split,n_estimators
75,RF,0.0,0.5183333333333333,1.0,0.2539083386666229,,False,,,,3,
76,RF,0.25,0.6216666666666667,1.0,0.24438698819699872,,False,,,,5,
32,RF,0.25,0.6016666666666667,1.0,0.22735801430050065,,True,,,9,7,
78,RF,0.25,0.6133333333333334,1.0,0.18223915910448862,,False,,,,10,
30,RF,0.5,0.6383333333333334,1.0,0.14376871858803097,,True,,,9,3,
29,RF,0.4,0.5933333333333334,1.0,0.1576212055671585,,True,,,9,2,
28,AB,0.3333333333333333,0.74,1.0,0.1815366507225347,,,,,,,300
27,AB,0.3333333333333333,0.74,1.0,0.1815366507225347,,,,,,,250
26,AB,0.0,0.7066666666666668,1.0,0.2647010892812243,,,,,,,200
25,AB,0.0,0.63,1.0,0.31240998703626616,,,,,,,150
24,AB,0.3333333333333333,0.6433333333333333,1.0,0.2360790827950103,,,,,,,100
35,RF,0.25,0.55,0.8,0.17126976771553504,,True,,,5,3,
37,RF,0.25,0.6,0.8,0.14776106839534334,,True,,,5,7,
42,RF,0.5,0.625,0.8,0.09979144919948468,,True,,,3,7,
71,RF,0.0,0.55,0.8,0.23309511649396117,,False,,,2,5,
74,RF,0.0,0.4966666666666667,0.75,0.22095751225568733,,False,,,,2,
62,RF,0.0,0.51,0.75,0.2207562758639793,,False,,,5,7,
67,RF,0.0,0.53,0.75,0.21893682498230702,,False,,,3,7,
54,RF,0.25,0.555,0.75,0.1644941741622886,,False,,,9,2,
49,RF,0.5,0.6050000000000001,0.75,0.08098353742170893,,True,,,,2,
60,RF,0.2,0.4866666666666667,0.75,0.17792008193443357,,False,,,5,3,
43,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,,,3,10,
77,RF,0.0,0.53,0.75,0.21893682498230702,,False,,,,7,
36,RF,0.3333333333333333,0.5516666666666667,0.75,0.12212243401148246,,True,,,5,5,
3,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,0.5,rbf,,,
4,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,0.1,linear,,,
5,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,0.1,rbf,,,
13,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,1,rbf,,,
6,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,1,linear,,,
8,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,0.5,linear,,,
10,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,0.1,linear,,,
12,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,1,linear,,,
2,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,0.5,linear,,,
17,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.1,rbf,,,
14,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.5,linear,,,
52,RF,0.25,0.53,0.6666666666666666,0.15143755588800728,,True,,,,7,
1,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,1,rbf,,,
23,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.1,rbf,,,
22,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.1,linear,,,
21,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.5,rbf,,,
20,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.5,linear,,,
19,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,1,rbf,,,
18,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,1,linear,,,
15,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.5,rbf,,,
33,RF,0.0,0.51,0.6666666666666666,0.19035055380358978,,True,,,9,10,
56,RF,0.25,0.4966666666666667,0.6666666666666666,0.154344492037203,,False,,,9,5,
16,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.1,linear,,,
0,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,1,linear,,,
7,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,1,rbf,,,
9,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,0.5,rbf,,,
11,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,0.1,rbf,,,
