,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,gamma,kernel,max_depth,min_samples_split,n_estimators
6,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,1,linear,,,
13,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,1,rbf,,,
10,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,0.1,linear,,,
8,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.5,,0.5,linear,,,
34,RF,0.3333333333333333,0.5066666666666666,0.6666666666666666,0.10624918300339484,,True,,,5,2,
5,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,0.1,rbf,,,
4,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,0.1,linear,,,
15,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.5,rbf,,,
3,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,0.5,rbf,,,
2,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,0.5,linear,,,
14,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.5,linear,,,
21,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.5,rbf,,,
16,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.1,linear,,,
17,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,1,,0.1,rbf,,,
18,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,1,linear,,,
19,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,1,rbf,,,
20,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.5,linear,,,
22,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.1,linear,,,
23,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,5,,0.1,rbf,,,
53,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,,,,10,
49,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,,,,2,
44,RF,0.4,0.56,0.6666666666666666,0.08793937305515279,,True,,,2,2,
30,RF,0.3333333333333333,0.5266666666666666,0.6666666666666666,0.1030641655582687,,True,,,9,3,
1,SVM,0.4,0.52,0.6666666666666666,0.10456258094238745,0.1,,1,rbf,,,
0,SVM,0.5,0.5800000000000001,0.6666666666666666,0.07023769168568492,0.1,,1,linear,,,
11,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,0.1,rbf,,,
9,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,0.5,rbf,,,
7,SVM,0.3333333333333333,0.42000000000000004,0.5,0.07023769168568493,0.5,,1,rbf,,,
